temperature_2m_mean,temperature_2m_min,shortwave_radiation_sum,daylight_duration,sunshine_duration,et0_fao_evapotranspiration,rain_sum,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,month,apparent_temperature_max,datetime
27.1,24.8,17.56,43023.9,30925.39,3.7,6.7,6.7,10.9,29.9,10,38.4,2022-10-05
27.9,25.0,21.87,42975.79,39846.02,4.61,1.6,1.6,10.8,29.5,10,38.3,2022-10-06
27.3,24.5,19.32,42927.93,38872.93,4.01,8.2,8.2,10.7,27.0,10,37.9,2022-10-07
27.4,24.3,20.34,42880.35,39646.78,4.17,1.0,1.0,9.7,29.9,10,37.4,2022-10-08
26.5,23.8,20.66,42833.09,38848.2,4.14,6.3,6.3,7.9,25.9,10,38.2,2022-10-09
27.1,23.8,22.49,42786.17,39180.38,4.69,0.8,0.8,19.7,36.7,10,36.9,2022-10-10
27.1,24.0,22.54,42739.3,39170.67,4.64,5.6,5.6,12.3,31.3,10,38.1,2022-10-11
27.3,24.4,17.55,42692.34,38356.82,3.67,3.6,3.6,11.6,25.6,10,35.9,2022-10-12
27.2,24.4,19.8,42645.31,37635.24,4.06,15.3,15.3,9.3,26.6,10,39.0,2022-10-13
26.6,23.7,18.33,42598.26,31737.24,3.7,26.3,26.3,14.8,31.3,10,37.0,2022-10-14
27.2,24.1,21.96,42551.21,39128.43,4.48,9.3,9.3,20.6,45.4,10,35.3,2022-10-15
26.9,25.1,17.95,42504.23,33728.72,3.73,4.0,4.0,23.2,48.2,10,34.8,2022-10-16
26.5,24.2,18.33,42457.32,35504.93,3.57,3.3,3.3,17.8,35.6,10,34.4,2022-10-17
26.8,24.5,18.92,42410.55,36623.74,3.85,6.0,6.0,10.1,23.8,10,37.8,2022-10-18
26.2,24.1,16.83,42363.93,34127.27,3.34,18.5,18.5,8.9,24.5,10,36.1,2022-10-19
25.4,23.5,12.73,42317.52,25200.0,2.62,32.9,32.9,10.2,20.5,10,34.9,2022-10-20
26.7,23.3,19.77,42271.34,39052.2,3.98,2.7,2.7,10.5,26.3,10,36.9,2022-10-21
27.1,24.3,19.0,42225.45,39055.43,3.82,5.6,5.6,11.8,27.0,10,37.7,2022-10-22
26.7,24.7,17.41,42179.87,37805.04,3.48,2.5,2.5,5.6,24.5,10,37.7,2022-10-23
27.5,24.5,20.27,42134.66,39006.9,4.02,9.3,9.3,9.3,29.9,10,38.1,2022-10-24
26.5,25.2,13.55,42089.84,25280.23,2.71,48.2,48.2,10.2,28.1,10,36.1,2022-10-25
26.7,24.0,17.15,42045.46,38296.72,3.68,4.6,4.6,15.6,34.2,10,34.8,2022-10-26
27.3,23.1,21.94,42001.58,38956.04,4.78,0.0,0.0,10.0,23.0,10,37.6,2022-10-27
26.5,24.9,8.09,41958.21,992.52,2.08,9.1,9.1,17.3,33.1,10,33.4,2022-10-28
24.7,24.1,1.62,41915.41,0.0,0.97,138.7,138.7,39.3,76.3,10,28.7,2022-10-29
26.7,25.6,11.87,41873.23,18672.31,2.73,29.6,29.6,29.1,59.8,10,32.5,2022-10-30
27.2,25.4,15.93,41831.32,36647.74,3.53,12.0,12.0,22.9,54.0,10,34.0,2022-10-31
26.2,24.9,14.42,41789.56,34241.93,2.83,9.7,9.7,12.1,32.0,11,33.2,2022-11-01
26.6,23.4,20.37,41747.97,38835.73,4.08,1.2,1.2,11.6,27.0,11,36.8,2022-11-02
26.1,23.7,17.96,41706.61,35397.11,3.61,2.6,2.6,11.6,26.3,11,37.6,2022-11-03
25.9,22.9,17.44,41665.5,37246.72,3.45,15.7,15.7,7.7,25.2,11,36.1,2022-11-04
26.3,23.2,17.83,41624.69,38766.5,3.58,5.4,5.4,6.1,27.4,11,37.4,2022-11-05
26.8,23.6,18.67,41584.23,38742.2,3.85,1.5,1.5,8.7,23.4,11,37.4,2022-11-06
27.0,23.6,17.92,41544.17,38717.31,3.65,1.7,1.7,10.3,21.6,11,36.8,2022-11-07
26.2,24.3,9.66,41504.54,18679.97,1.97,11.9,11.9,8.1,20.5,11,34.4,2022-11-08
27.2,23.9,18.03,41465.39,38665.88,3.68,4.0,4.0,8.1,26.3,11,37.1,2022-11-09
27.2,24.4,18.39,41426.77,38639.37,3.8,10.8,10.8,12.9,25.2,11,37.8,2022-11-10
27.2,24.1,14.84,41388.71,33657.51,3.24,0.0,0.0,13.8,29.5,11,35.1,2022-11-11
27.1,24.2,16.73,41351.28,37708.91,3.43,5.0,5.0,8.9,28.1,11,37.6,2022-11-12
27.4,23.9,18.0,41314.52,38556.94,3.76,0.7,0.7,10.4,28.8,11,37.5,2022-11-13
27.6,24.7,19.69,41278.47,38528.58,4.08,0.6,0.6,15.7,32.8,11,36.5,2022-11-14
27.5,24.8,18.39,41243.2,38499.8,3.83,0.9,0.9,12.2,28.4,11,37.4,2022-11-15
27.4,24.6,19.97,41208.73,38470.64,4.28,0.9,0.9,15.9,37.4,11,36.0,2022-11-16
27.3,24.3,18.71,41175.13,38441.12,4.0,2.7,2.7,12.3,29.2,11,36.5,2022-11-17
26.7,24.5,14.44,41142.45,25801.75,3.06,3.8,3.8,15.1,39.2,11,36.0,2022-11-18
25.9,23.4,12.61,41110.72,21329.86,2.64,19.0,19.0,13.0,36.0,11,34.9,2022-11-19
26.5,24.2,14.08,41079.67,28206.55,3.06,7.2,7.2,15.5,38.9,11,34.9,2022-11-20
26.3,24.3,11.97,41049.16,21609.85,2.55,12.1,12.1,17.2,33.5,11,33.3,2022-11-21
27.1,24.4,17.24,41019.23,38286.55,3.65,1.6,1.6,16.2,34.9,11,34.1,2022-11-22
27.1,24.3,15.08,40989.91,35650.9,3.23,1.5,1.5,10.6,23.4,11,35.5,2022-11-23
27.7,23.8,19.25,40961.23,38220.03,4.23,0.1,0.1,18.7,37.1,11,36.7,2022-11-24
26.9,24.4,17.09,40933.23,38185.96,3.64,0.3,0.3,13.3,29.9,11,35.7,2022-11-25
26.6,22.7,18.77,40905.97,38151.45,3.86,0.4,0.4,9.7,19.4,11,37.6,2022-11-26
26.5,21.4,19.54,40879.46,38116.58,4.28,0.0,0.0,12.8,27.4,11,35.8,2022-11-27
27.0,22.6,18.51,40853.77,38081.43,3.88,0.4,0.4,8.3,22.7,11,37.6,2022-11-28
27.6,23.9,18.73,40828.9,38046.07,4.04,0.2,0.2,13.3,28.8,11,37.0,2022-11-29
27.6,23.8,18.12,40804.92,38010.58,3.87,17.8,17.8,14.4,35.3,11,36.6,2022-11-30
26.9,24.4,16.78,40781.86,37078.61,3.58,0.5,0.5,15.3,41.4,12,34.5,2022-12-01
27.3,24.4,17.58,40759.75,36716.05,3.8,0.4,0.4,19.9,44.6,12,34.9,2022-12-02
27.5,23.7,18.6,40738.64,37194.84,4.02,0.2,0.2,15.5,34.2,12,35.6,2022-12-03
27.4,24.6,16.77,40718.57,37663.93,3.6,0.1,0.1,11.7,28.1,12,36.0,2022-12-04
27.1,24.1,15.13,40699.58,36077.62,3.26,0.2,0.2,13.3,32.0,12,35.5,2022-12-05
27.2,23.7,18.26,40681.71,37183.59,4.03,1.5,1.5,14.4,30.2,12,36.7,2022-12-06
27.4,24.3,18.1,40664.99,37637.18,3.75,2.3,2.3,8.3,17.6,12,36.6,2022-12-07
27.0,23.5,17.36,40649.48,37287.41,3.56,2.7,2.7,10.7,25.9,12,36.4,2022-12-08
25.6,24.1,9.95,40635.19,15096.42,2.05,9.7,9.7,10.5,28.8,12,33.8,2022-12-09
25.2,23.6,8.48,40622.0,7105.69,1.83,17.1,17.1,11.1,24.8,12,32.8,2022-12-10
26.2,23.8,15.85,40609.82,36389.55,3.21,1.3,1.3,9.3,22.3,12,35.1,2022-12-11
26.6,24.1,17.79,40598.67,36000.0,3.58,1.2,1.2,6.8,17.6,12,35.7,2022-12-12
26.7,23.8,15.04,40588.54,36180.13,3.15,2.8,2.8,9.4,27.4,12,36.0,2022-12-13
26.8,24.7,14.68,40579.46,36184.68,3.14,0.5,0.5,13.0,32.8,12,35.7,2022-12-14
26.8,24.1,15.82,40571.43,36293.14,3.37,1.1,1.1,14.8,36.7,12,35.2,2022-12-15
27.5,24.4,18.47,40564.46,36912.17,4.04,0.3,0.3,15.7,36.7,12,35.8,2022-12-16
26.8,23.6,16.69,40558.55,35647.54,3.45,2.5,2.5,9.4,29.2,12,36.1,2022-12-17
26.4,24.3,15.29,40553.73,34186.72,3.27,0.4,0.4,18.1,38.5,12,32.5,2022-12-18
25.2,23.7,8.07,40549.98,13567.2,1.91,1.1,1.1,10.4,19.4,12,31.3,2022-12-19
24.4,22.6,8.86,40547.33,13147.22,1.82,21.8,21.8,11.6,26.6,12,32.2,2022-12-20
25.0,22.2,15.53,40545.77,36000.0,2.98,10.2,10.2,10.1,25.2,12,34.9,2022-12-21
25.1,22.4,16.1,40545.31,36680.59,3.12,2.8,2.8,11.2,27.7,12,32.8,2022-12-22
25.3,23.3,14.45,40545.97,32400.0,3.17,0.0,0.0,11.5,25.6,12,31.2,2022-12-23
24.5,23.2,12.15,40547.74,22877.82,2.73,0.2,0.2,11.3,21.6,12,29.4,2022-12-24
24.3,22.7,13.47,40550.64,34755.38,3.06,0.0,0.0,10.5,26.6,12,28.7,2022-12-25
24.1,21.4,15.71,40554.66,30478.7,3.55,0.0,0.0,18.8,37.8,12,28.8,2022-12-26
24.2,21.7,11.57,40559.81,20513.91,2.53,0.1,0.1,12.5,28.4,12,29.1,2022-12-27
24.6,21.4,15.58,40566.1,32400.0,3.31,0.0,0.0,18.0,37.4,12,30.8,2022-12-28
24.5,22.1,10.86,40573.53,26898.08,2.24,17.6,17.6,14.2,38.2,12,32.1,2022-12-29
26.0,22.8,15.99,40582.18,33873.12,3.34,0.3,0.3,9.9,24.5,12,35.8,2022-12-30
25.6,23.4,8.48,40592.07,15889.46,1.9,2.5,2.5,7.9,21.2,12,32.9,2022-12-31
26.1,23.4,15.37,40603.17,36000.0,3.09,12.4,12.4,8.0,25.2,1,34.7,2023-01-01
26.6,23.2,17.94,40615.46,36207.28,3.76,1.2,1.2,15.4,33.5,1,35.4,2023-01-02
25.6,23.2,15.43,40628.89,36000.0,3.11,13.6,13.6,14.4,42.1,1,34.3,2023-01-03
25.6,23.7,11.62,40643.45,22681.52,2.51,3.3,3.3,9.9,33.1,1,31.5,2023-01-04
24.9,23.2,10.79,40659.09,24055.27,2.18,7.2,7.2,10.5,32.4,1,32.5,2023-01-05
24.9,23.5,11.3,40675.8,24322.53,2.26,11.1,11.1,11.5,31.0,1,32.6,2023-01-06
25.3,22.5,18.58,40693.54,36614.18,3.94,0.1,0.1,20.9,42.1,1,31.2,2023-01-07
24.2,21.0,17.21,40712.27,36545.46,3.63,0.2,0.2,17.4,37.4,1,30.5,2023-01-08
24.7,20.2,17.01,40731.97,36339.51,3.65,0.0,0.0,14.8,31.7,1,33.5,2023-01-09
25.0,21.5,16.68,40752.61,32794.21,3.55,0.0,0.0,11.5,23.4,1,34.4,2023-01-10
25.2,21.6,16.65,40774.16,36000.0,3.58,0.3,0.3,11.5,25.6,1,33.0,2023-01-11
25.3,21.2,18.49,40796.59,36000.0,4.04,0.0,0.0,18.2,37.8,1,32.6,2023-01-12
25.3,22.2,13.62,40819.86,27442.2,2.95,1.8,1.8,10.6,27.7,1,33.5,2023-01-13
24.9,22.6,12.03,40843.95,27958.24,2.42,9.8,9.8,7.6,27.4,1,33.1,2023-01-14
24.2,22.8,10.66,40868.83,20145.37,2.09,23.8,23.8,9.5,28.4,1,33.5,2023-01-15
24.8,22.7,10.53,40894.46,23624.95,2.21,4.6,4.6,8.3,27.7,1,33.3,2023-01-16
25.7,23.1,13.6,40920.82,31201.76,2.89,0.9,0.9,17.1,40.7,1,32.1,2023-01-17
25.5,23.5,13.68,40947.88,24933.14,2.81,7.1,7.1,14.0,35.3,1,33.5,2023-01-18
25.8,23.0,15.63,40975.89,35723.91,3.36,0.1,0.1,13.0,29.5,1,32.3,2023-01-19
25.6,23.1,12.81,41004.98,23281.19,2.89,0.8,0.8,14.8,44.3,1,31.8,2023-01-20
25.3,23.4,9.6,41035.09,14447.35,2.07,5.2,5.2,8.7,25.6,1,32.0,2023-01-21
25.7,23.7,13.82,41066.16,27445.8,3.03,0.2,0.2,14.5,37.1,1,33.1,2023-01-22
26.2,22.5,20.13,41098.14,37666.15,4.3,0.0,0.0,13.3,28.4,1,35.0,2023-01-23
25.8,21.9,18.44,41131.0,36479.71,4.07,0.4,0.4,13.2,32.0,1,34.5,2023-01-24
25.2,23.2,18.27,41164.66,36800.24,3.95,0.0,0.0,14.9,33.1,1,31.2,2023-01-25
25.2,21.8,17.36,41199.11,37038.84,3.8,0.0,0.0,16.3,35.3,1,31.5,2023-01-26
24.7,22.8,9.98,41234.27,18206.53,2.15,12.1,12.1,10.2,26.3,1,31.6,2023-01-27
25.0,23.1,14.94,41270.11,34080.65,3.13,1.2,1.2,13.2,27.4,1,30.7,2023-01-28
24.5,21.9,14.99,41306.57,36460.65,3.25,0.2,0.2,18.2,37.8,1,29.5,2023-01-29
25.1,21.9,15.53,41343.61,35505.25,3.38,0.1,0.1,11.8,27.7,1,31.7,2023-01-30
25.3,23.3,15.81,41381.19,36926.4,3.53,0.0,0.0,17.1,37.8,1,30.0,2023-01-31
26.0,22.1,18.0,41419.25,37758.11,4.01,0.0,0.0,21.6,43.9,2,33.1,2023-02-01
26.5,23.7,16.67,41457.77,30784.74,3.79,0.8,0.8,18.4,39.2,2,35.1,2023-02-02
26.5,22.6,20.72,41496.68,38077.45,4.63,0.1,0.1,15.9,35.3,2,35.3,2023-02-03
26.1,21.9,19.88,41535.95,38177.37,4.61,0.0,0.0,19.6,42.1,2,33.2,2023-02-04
26.1,22.4,16.35,41575.54,36638.84,3.89,0.2,0.2,17.6,37.8,2,32.6,2023-02-05
26.5,23.4,15.38,41615.4,34731.27,3.43,2.9,2.9,11.2,29.2,2,35.0,2023-02-06
27.0,24.1,17.1,41655.5,38123.41,3.87,0.8,0.8,15.5,34.6,2,35.1,2023-02-07
26.6,23.0,19.36,41696.16,38149.04,4.35,1.9,1.9,17.7,38.9,2,34.0,2023-02-08
26.2,22.4,20.03,41737.54,37457.69,4.74,0.0,0.0,18.1,40.0,2,32.7,2023-02-09
26.5,21.7,21.18,41779.59,38325.39,4.98,0.0,0.0,19.8,41.4,2,34.9,2023-02-10
26.5,21.6,20.99,41822.26,38667.68,4.9,0.0,0.0,21.0,44.3,2,34.3,2023-02-11
27.1,22.8,20.84,41865.5,38612.07,4.91,0.0,0.0,20.2,45.0,2,35.1,2023-02-12
26.6,22.0,19.82,41909.27,38718.4,4.27,2.1,2.1,15.0,28.4,2,36.1,2023-02-13
26.3,21.6,18.72,41953.52,30688.42,4.14,2.3,2.3,10.7,23.4,2,35.6,2023-02-14
26.0,21.1,20.71,41998.2,38425.85,4.9,0.0,0.0,19.8,42.5,2,32.4,2023-02-15
26.0,23.2,20.17,42043.28,36837.39,4.45,0.6,0.6,17.4,40.0,2,32.2,2023-02-16
25.6,21.5,22.02,42088.7,38810.95,5.07,0.0,0.0,17.7,40.3,2,32.0,2023-02-17
26.2,22.2,15.54,42134.43,29152.6,3.89,0.8,0.8,16.4,37.1,2,32.5,2023-02-18
23.9,22.9,4.86,42180.41,0.0,1.15,17.9,17.9,15.2,33.1,2,29.3,2023-02-19
25.6,23.1,17.07,42226.62,34056.23,3.49,12.4,12.4,9.9,20.9,2,35.9,2023-02-20
25.7,23.0,17.87,42273.01,38611.77,3.64,10.3,10.3,10.2,20.5,2,35.4,2023-02-21
25.4,22.4,19.87,42319.54,39182.94,4.05,0.0,0.0,10.8,24.8,2,33.8,2023-02-22
26.1,21.8,23.53,42366.16,39308.82,4.69,0.0,0.0,8.8,23.4,2,35.8,2023-02-23
26.5,22.6,22.87,42412.83,39524.54,4.69,0.0,0.0,9.3,19.8,2,36.5,2023-02-24
27.3,23.7,21.53,42459.52,37350.23,4.58,1.8,1.8,12.6,28.8,2,37.4,2023-02-25
26.8,24.5,19.74,42506.19,36987.88,4.32,0.0,0.0,18.6,50.4,2,33.6,2023-02-26
25.9,23.4,19.05,42552.81,36079.04,4.06,0.0,0.0,15.5,35.6,2,32.2,2023-02-27
25.7,22.3,20.87,42599.68,38897.95,4.43,0.0,0.0,15.4,34.9,2,32.2,2023-02-28
26.2,22.2,19.93,42646.98,39426.09,4.26,1.5,1.5,11.9,25.2,3,35.5,2023-03-01
25.8,23.5,19.74,42694.65,39023.23,4.63,0.3,0.3,18.1,36.7,3,33.3,2023-03-02
25.1,21.1,23.37,42742.66,39351.55,5.16,0.0,0.0,16.8,37.1,3,31.7,2023-03-03
25.4,21.1,20.6,42790.98,39794.12,4.55,0.6,0.6,14.3,31.0,3,33.8,2023-03-04
25.2,21.7,22.35,42839.57,39594.04,5.0,0.1,0.1,18.1,35.3,3,32.9,2023-03-05
25.2,20.8,23.53,42888.38,40377.84,5.35,0.0,0.0,17.7,36.4,3,32.8,2023-03-06
25.2,20.5,22.31,42937.39,40065.91,5.03,0.0,0.0,16.3,34.2,3,33.4,2023-03-07
25.5,21.3,22.05,42986.56,40420.85,4.66,2.6,2.6,11.2,22.7,3,34.8,2023-03-08
25.8,21.8,22.18,43035.86,40539.48,4.69,1.4,1.4,10.8,22.0,3,34.2,2023-03-09
25.5,21.3,20.56,43085.24,40590.27,4.49,3.2,3.2,14.1,30.2,3,33.1,2023-03-10
25.2,19.8,20.1,43134.68,40641.02,4.54,0.1,0.1,13.6,28.1,3,33.5,2023-03-11
26.0,21.0,22.68,43184.14,40691.69,5.03,0.0,0.0,15.5,34.2,3,35.4,2023-03-12
25.1,22.8,15.76,43233.57,34906.42,3.46,5.1,5.1,12.6,28.1,3,32.0,2023-03-13
26.3,22.4,21.3,43282.96,40792.63,4.97,0.0,0.0,17.7,38.5,3,34.3,2023-03-14
26.5,21.2,20.16,43332.27,40572.65,4.6,3.1,3.1,12.2,29.9,3,35.3,2023-03-15
27.2,22.1,23.17,43381.45,40892.81,5.43,0.0,0.0,19.5,41.0,3,35.0,2023-03-16
27.3,22.7,21.0,43430.48,40203.54,5.07,0.7,0.7,16.6,34.9,3,36.1,2023-03-17
27.3,22.7,23.34,43479.31,40991.96,5.49,0.0,0.0,18.7,39.6,3,36.3,2023-03-18
27.8,23.3,23.5,43527.93,41041.03,5.81,0.0,0.0,19.0,41.4,3,37.4,2023-03-19
27.5,22.7,23.72,43576.62,41089.78,5.79,0.0,0.0,18.9,38.5,3,36.8,2023-03-20
27.2,21.8,25.06,43625.53,41138.65,6.06,0.0,0.0,21.7,44.3,3,37.0,2023-03-21
27.9,21.2,25.01,43674.62,41187.61,6.31,0.0,0.0,19.7,41.4,3,37.3,2023-03-22
29.0,24.3,25.1,43723.88,41236.62,6.41,0.0,0.0,20.2,44.3,3,36.7,2023-03-23
29.0,23.3,23.14,43773.25,41285.66,5.85,0.7,0.7,19.9,43.9,3,37.7,2023-03-24
29.6,25.7,23.23,43822.71,41334.68,6.2,0.0,0.0,19.4,44.3,3,37.9,2023-03-25
29.5,24.8,24.77,43872.23,41383.67,6.21,0.0,0.0,20.0,41.4,3,38.9,2023-03-26
29.1,24.6,24.56,43921.79,41432.58,6.22,0.7,0.7,19.3,42.5,3,37.5,2023-03-27
28.7,24.0,24.44,43971.33,41481.38,5.83,3.6,3.6,15.5,33.8,3,37.9,2023-03-28
28.6,24.3,21.96,44020.83,41530.05,5.66,2.0,2.0,16.7,36.7,3,37.3,2023-03-29
28.6,23.4,23.96,44070.27,41578.54,5.89,1.5,1.5,17.1,37.8,3,38.5,2023-03-30
28.9,24.5,21.79,44119.6,41626.84,5.25,2.7,2.7,15.3,37.1,3,37.6,2023-03-31
29.4,25.0,23.07,44168.79,41674.91,5.65,0.1,0.1,17.2,39.2,4,37.8,2023-04-01
28.5,24.1,23.13,44217.81,39581.38,5.17,10.4,10.4,16.6,38.2,4,39.4,2023-04-02
28.3,24.4,21.71,44266.63,41770.23,4.9,2.3,2.3,11.2,32.4,4,38.2,2023-04-03
27.7,23.3,22.41,44315.21,39464.47,5.36,11.2,11.2,17.6,36.0,4,36.8,2023-04-04
28.2,24.2,20.09,44363.52,41864.25,5.26,0.0,0.0,16.4,33.8,4,35.8,2023-04-05
28.9,23.6,23.89,44411.52,41910.7,5.75,0.0,0.0,14.7,30.2,4,38.8,2023-04-06
29.0,25.1,22.96,44459.18,41956.72,5.37,0.2,0.2,12.6,28.1,4,38.5,2023-04-07
29.1,24.9,23.4,44506.46,42002.26,5.65,1.2,1.2,17.8,36.7,4,38.5,2023-04-08
28.5,25.5,22.18,44553.65,42047.38,5.48,0.3,0.3,18.2,41.8,4,36.3,2023-04-09
28.6,24.8,22.03,44600.89,42092.45,5.1,1.3,1.3,13.4,27.0,4,37.2,2023-04-10
28.5,24.3,21.77,44648.14,36132.2,5.27,0.0,0.0,19.6,41.0,4,38.2,2023-04-11
26.2,24.5,8.49,44695.36,6813.86,1.99,16.3,16.3,11.7,27.7,4,32.2,2023-04-12
25.1,24.1,6.48,44742.53,7856.79,1.45,40.3,40.3,23.1,43.9,4,32.3,2023-04-13
26.3,24.5,17.09,44789.61,25064.02,3.44,8.7,8.7,14.0,31.7,4,34.7,2023-04-14
27.5,23.9,24.47,44836.57,42315.95,5.08,0.3,0.3,12.0,28.1,4,37.7,2023-04-15
27.7,25.2,24.26,44883.38,42360.07,4.98,3.1,3.1,14.4,32.4,4,39.2,2023-04-16
27.8,25.1,24.1,44930.0,42403.94,4.98,3.6,3.6,15.9,34.9,4,38.7,2023-04-17
28.4,24.3,24.27,44976.4,41990.17,5.49,1.5,1.5,16.0,33.1,4,37.9,2023-04-18
28.8,24.7,24.81,45022.54,42490.74,5.52,0.0,0.0,13.2,29.5,4,38.8,2023-04-19
29.2,25.1,25.52,45068.38,42533.63,5.69,0.0,0.0,13.2,31.3,4,38.3,2023-04-20
28.4,24.6,24.9,45113.9,42089.01,5.41,3.5,3.5,13.1,27.7,4,39.4,2023-04-21
28.9,24.5,24.15,45159.04,42570.17,5.34,0.1,0.1,11.4,25.9,4,39.3,2023-04-22
28.9,24.9,22.95,45203.78,42579.05,5.09,0.3,0.3,15.6,31.3,4,40.3,2023-04-23
29.0,26.0,21.61,45248.08,42588.25,4.8,0.4,0.4,9.2,23.4,4,39.0,2023-04-24
29.0,25.6,24.27,45291.89,42597.78,5.74,1.0,1.0,14.1,31.0,4,38.8,2023-04-25
29.1,25.1,24.27,45335.19,42607.67,5.71,1.2,1.2,12.7,28.8,4,38.3,2023-04-26
29.4,25.4,24.74,45377.92,42617.95,6.16,0.2,0.2,17.7,38.9,4,37.6,2023-04-27
29.6,24.2,24.47,45420.05,42628.62,6.16,0.1,0.1,16.6,35.3,4,39.4,2023-04-28
29.7,25.0,23.45,45461.85,42260.25,5.6,0.9,0.9,16.3,36.7,4,39.4,2023-04-29
28.8,25.1,22.33,45503.45,39066.82,5.25,3.8,3.8,16.1,36.4,4,40.5,2023-04-30
30.1,25.0,24.05,45544.8,42662.59,6.1,0.2,0.2,18.3,37.4,5,40.7,2023-05-01
30.4,26.3,25.07,45585.88,42674.51,6.57,0.0,0.0,20.8,48.6,5,38.0,2023-05-02
